date,rainfall_mm,well_id,lat,lon
2023-02-01,0.0,CHHAT006-OW,25.193889,80.053889
2023-03-01,21.1,CHHAT006-OW,25.193889,80.053889
2023-04-01,20.1,CHHAT006-OW,25.193889,80.053889
2023-05-01,28.3,CHHAT006-OW,25.193889,80.053889
2023-06-01,174.0,CHHAT006-OW,25.193889,80.053889
2023-07-01,250.0,CHHAT006-OW,25.193889,80.053889
2023-08-01,331.1,CHHAT006-OW,25.193889,80.053889
2023-09-01,188.9,CHHAT006-OW,25.193889,80.053889
2023-10-01,9.4,CHHAT006-OW,25.193889,80.053889
2023-11-01,8.7,CHHAT006-OW,25.193889,80.053889
2023-12-01,14.9,CHHAT006-OW,25.193889,80.053889
2024-01-01,42.8,CHHAT006-OW,25.193889,80.053889
2024-02-01,52.900000000000006,CHHAT006-OW,25.193889,80.053889
2024-03-01,10.9,CHHAT006-OW,25.193889,80.053889
2024-04-01,2.0,CHHAT006-OW,25.193889,80.053889
2024-05-01,1.7000000000000002,CHHAT006-OW,25.193889,80.053889
2024-06-01,104.5,CHHAT006-OW,25.193889,80.053889
2024-07-01,273.0,CHHAT006-OW,25.193889,80.053889
2024-08-01,344.5,CHHAT006-OW,25.193889,80.053889
2024-09-01,313.4,CHHAT006-OW,25.193889,80.053889
2024-10-01,8.6,CHHAT006-OW,25.193889,80.053889
2024-11-01,0.1,CHHAT006-OW,25.193889,80.053889
2024-12-01,31.1,CHHAT006-OW,25.193889,80.053889
1976-01-01,23.0,CHHAT003-OW,25.252222,80.067778
1976-02-01,0.1,CHHAT003-OW,25.252222,80.067778
1976-03-01,7.1000000000000005,CHHAT003-OW,25.252222,80.067778
1976-04-01,8.8,CHHAT003-OW,25.252222,80.067778
1976-05-01,9.1,CHHAT003-OW,25.252222,80.067778
1976-06-01,61.7,CHHAT003-OW,25.252222,80.067778
1976-07-01,288.7,CHHAT003-OW,25.252222,80.067778
1976-08-01,360.0,CHHAT003-OW,25.252222,80.067778
1976-09-01,162.6,CHHAT003-OW,25.252222,80.067778
1976-10-01,0.2,CHHAT003-OW,25.252222,80.067778
1976-11-01,15.9,CHHAT003-OW,25.252222,80.067778
1976-12-01,0.0,CHHAT003-OW,25.252222,80.067778
1977-01-01,18.1,CHHAT003-OW,25.252222,80.067778
1977-02-01,2.9,CHHAT003-OW,25.252222,80.067778
1977-03-01,3.4999999999999996,CHHAT003-OW,25.252222,80.067778
1977-04-01,6.2,CHHAT003-OW,25.252222,80.067778
1977-05-01,5.2,CHHAT003-OW,25.252222,80.067778
1977-06-01,152.3,CHHAT003-OW,25.252222,80.067778
1977-07-01,388.0,CHHAT003-OW,25.252222,80.067778
1977-08-01,231.3,CHHAT003-OW,25.252222,80.067778
1977-09-01,104.89999999999999,CHHAT003-OW,25.252222,80.067778
1977-10-01,25.8,CHHAT003-OW,25.252222,80.067778
1977-11-01,7.9,CHHAT003-OW,25.252222,80.067778
1977-12-01,12.299999999999999,CHHAT003-OW,25.252222,80.067778
1978-01-01,21.2,CHHAT003-OW,25.252222,80.067778
1978-02-01,48.1,CHHAT003-OW,25.252222,80.067778
1978-03-01,24.5,CHHAT003-OW,25.252222,80.067778
1978-04-01,1.9,CHHAT003-OW,25.252222,80.067778
1978-05-01,0.0,CHHAT003-OW,25.252222,80.067778
1978-06-01,200.3,CHHAT003-OW,25.252222,80.067778
1978-07-01,253.7,CHHAT003-OW,25.252222,80.067778
1978-08-01,190.3,CHHAT003-OW,25.252222,80.067778
1978-09-01,320.3,CHHAT003-OW,25.252222,80.067778
1978-10-01,0.4,CHHAT003-OW,25.252222,80.067778
1978-11-01,26.2,CHHAT003-OW,25.252222,80.067778
1978-12-01,18.9,CHHAT003-OW,25.252222,80.067778
1979-01-01,25.2,CHHAT003-OW,25.252222,80.067778
1979-02-01,34.5,CHHAT003-OW,25.252222,80.067778
1979-03-01,4.1,CHHAT003-OW,25.252222,80.067778
1979-04-01,0.0,CHHAT003-OW,25.252222,80.067778
1979-05-01,22.2,CHHAT003-OW,25.252222,80.067778
1979-06-01,215.3,CHHAT003-OW,25.252222,80.067778
1979-07-01,261.9,CHHAT003-OW,25.252222,80.067778
1979-08-01,81.7,CHHAT003-OW,25.252222,80.067778
1979-09-01,6.5,CHHAT003-OW,25.252222,80.067778
1979-10-01,1.1,CHHAT003-OW,25.252222,80.067778
1979-11-01,66.7,CHHAT003-OW,25.252222,80.067778
1979-12-01,0.2,CHHAT003-OW,25.252222,80.067778
1980-01-01,5.9,CHHAT003-OW,25.252222,80.067778
1980-02-01,4.7,CHHAT003-OW,25.252222,80.067778
1980-03-01,1.5,CHHAT003-OW,25.252222,80.067778
1980-04-01,0.1,CHHAT003-OW,25.252222,80.067778
1980-05-01,0.5,CHHAT003-OW,25.252222,80.067778
1980-06-01,160.6,CHHAT003-OW,25.252222,80.067778
1980-07-01,393.2,CHHAT003-OW,25.252222,80.067778
1980-08-01,591.9,CHHAT003-OW,25.252222,80.067778
1980-09-01,164.5,CHHAT003-OW,25.252222,80.067778
1980-10-01,0.8,CHHAT003-OW,25.252222,80.067778
1980-11-01,0.0,CHHAT003-OW,25.252222,80.067778
1980-12-01,40.1,CHHAT003-OW,25.252222,80.067778
1981-01-01,2.2,CHHAT003-OW,25.252222,80.067778
1981-02-01,0.6,CHHAT003-OW,25.252222,80.067778
1981-03-01,10.700000000000001,CHHAT003-OW,25.252222,80.067778
1981-04-01,0.4,CHHAT003-OW,25.252222,80.067778
1981-05-01,7.199999999999999,CHHAT003-OW,25.252222,80.067778
1981-06-01,99.3,CHHAT003-OW,25.252222,80.067778
1981-07-01,243.3,CHHAT003-OW,25.252222,80.067778
1981-08-01,131.3,CHHAT003-OW,25.252222,80.067778
1981-09-01,181.60000000000002,CHHAT003-OW,25.252222,80.067778
1981-10-01,1.7,CHHAT003-OW,25.252222,80.067778
1981-11-01,3.6,CHHAT003-OW,25.252222,80.067778
1981-12-01,2.1,CHHAT003-OW,25.252222,80.067778
1982-01-01,45.6,CHHAT003-OW,25.252222,80.067778
1982-02-01,3.2,CHHAT003-OW,25.252222,80.067778
1982-03-01,6.1,CHHAT003-OW,25.252222,80.067778
1982-04-01,2.2,CHHAT003-OW,25.252222,80.067778
1982-05-01,12.1,CHHAT003-OW,25.252222,80.067778
1982-06-01,41.300000000000004,CHHAT003-OW,25.252222,80.067778
1982-07-01,246.2,CHHAT003-OW,25.252222,80.067778
1982-08-01,329.8,CHHAT003-OW,25.252222,80.067778
1982-09-01,168.4,CHHAT003-OW,25.252222,80.067778
1982-10-01,5.699999999999999,CHHAT003-OW,25.252222,80.067778
1982-11-01,36.2,CHHAT003-OW,25.252222,80.067778
1982-12-01,2.5,CHHAT003-OW,25.252222,80.067778
1983-01-01,22.8,CHHAT003-OW,25.252222,80.067778
1983-02-01,0.2,CHHAT003-OW,25.252222,80.067778
1983-03-01,0.5,CHHAT003-OW,25.252222,80.067778
1983-04-01,32.6,CHHAT003-OW,25.252222,80.067778
1983-05-01,19.3,CHHAT003-OW,25.252222,80.067778
1983-06-01,56.4,CHHAT003-OW,25.252222,80.067778
1983-07-01,297.7,CHHAT003-OW,25.252222,80.067778
1983-08-01,240.8,CHHAT003-OW,25.252222,80.067778
1983-09-01,272.1,CHHAT003-OW,25.252222,80.067778
1983-10-01,63.1,CHHAT003-OW,25.252222,80.067778
1983-11-01,0.0,CHHAT003-OW,25.252222,80.067778
1983-12-01,1.5,CHHAT003-OW,25.252222,80.067778
1984-01-01,15.7,CHHAT003-OW,25.252222,80.067778
1984-02-01,33.0,CHHAT003-OW,25.252222,80.067778
1984-03-01,0.0,CHHAT003-OW,25.252222,80.067778
1984-04-01,0.5,CHHAT003-OW,25.252222,80.067778
1984-05-01,1.2000000000000002,CHHAT003-OW,25.252222,80.067778
1984-06-01,121.8,CHHAT003-OW,25.252222,80.067778
1984-07-01,199.9,CHHAT003-OW,25.252222,80.067778
1984-08-01,293.5,CHHAT003-OW,25.252222,80.067778
1984-09-01,99.8,CHHAT003-OW,25.252222,80.067778
1984-10-01,0.9,CHHAT003-OW,25.252222,80.067778
1984-11-01,0.0,CHHAT003-OW,25.252222,80.067778
1984-12-01,5.0,CHHAT003-OW,25.252222,80.067778
1985-01-01,23.0,CHHAT003-OW,25.252222,80.067778
1985-02-01,0.0,CHHAT003-OW,25.252222,80.067778
1985-03-01,0.0,CHHAT003-OW,25.252222,80.067778
1985-04-01,4.6,CHHAT003-OW,25.252222,80.067778
1985-05-01,3.6,CHHAT003-OW,25.252222,80.067778
1985-06-01,21.6,CHHAT003-OW,25.252222,80.067778
1985-07-01,275.9,CHHAT003-OW,25.252222,80.067778
1985-08-01,157.9,CHHAT003-OW,25.252222,80.067778
1985-09-01,136.4,CHHAT003-OW,25.252222,80.067778
1985-10-01,131.4,CHHAT003-OW,25.252222,80.067778
1985-11-01,0.0,CHHAT003-OW,25.252222,80.067778
1985-12-01,0.7,CHHAT003-OW,25.252222,80.067778
1986-01-01,51.400000000000006,CHHAT003-OW,25.252222,80.067778
1986-02-01,70.1,CHHAT003-OW,25.252222,80.067778
1986-03-01,0.5,CHHAT003-OW,25.252222,80.067778
1986-04-01,1.1,CHHAT003-OW,25.252222,80.067778
1986-05-01,7.0,CHHAT003-OW,25.252222,80.067778
1986-06-01,125.6,CHHAT003-OW,25.252222,80.067778
1986-07-01,268.6,CHHAT003-OW,25.252222,80.067778
1986-08-01,203.3,CHHAT003-OW,25.252222,80.067778
1986-09-01,91.0,CHHAT003-OW,25.252222,80.067778
1986-10-01,6.6000000000000005,CHHAT003-OW,25.252222,80.067778
1986-11-01,0.0,CHHAT003-OW,25.252222,80.067778
1986-12-01,41.4,CHHAT003-OW,25.252222,80.067778
1987-01-01,37.900000000000006,CHHAT003-OW,25.252222,80.067778
1987-02-01,9.9,CHHAT003-OW,25.252222,80.067778
1987-03-01,0.8,CHHAT003-OW,25.252222,80.067778
1987-04-01,0.6,CHHAT003-OW,25.252222,80.067778
1987-05-01,0.9,CHHAT003-OW,25.252222,80.067778
1987-06-01,2.1,CHHAT003-OW,25.252222,80.067778
1987-07-01,86.6,CHHAT003-OW,25.252222,80.067778
1987-08-01,165.20000000000002,CHHAT003-OW,25.252222,80.067778
1987-09-01,319.0,CHHAT003-OW,25.252222,80.067778
1987-10-01,78.9,CHHAT003-OW,25.252222,80.067778
1987-11-01,0.0,CHHAT003-OW,25.252222,80.067778
1987-12-01,8.0,CHHAT003-OW,25.252222,80.067778
1988-01-01,5.7,CHHAT003-OW,25.252222,80.067778
1988-02-01,11.2,CHHAT003-OW,25.252222,80.067778
1988-03-01,1.4000000000000001,CHHAT003-OW,25.252222,80.067778
1988-04-01,4.1,CHHAT003-OW,25.252222,80.067778
1988-05-01,0.7,CHHAT003-OW,25.252222,80.067778
1988-06-01,162.7,CHHAT003-OW,25.252222,80.067778
1988-07-01,372.7,CHHAT003-OW,25.252222,80.067778
1988-08-01,198.9,CHHAT003-OW,25.252222,80.067778
1988-09-01,100.10000000000001,CHHAT003-OW,25.252222,80.067778
1988-10-01,48.8,CHHAT003-OW,25.252222,80.067778
1988-11-01,0.0,CHHAT003-OW,25.252222,80.067778
1988-12-01,0.1,CHHAT003-OW,25.252222,80.067778
1989-01-01,0.7,CHHAT003-OW,25.252222,80.067778
1989-02-01,0.1,CHHAT003-OW,25.252222,80.067778
1989-03-01,14.6,CHHAT003-OW,25.252222,80.067778
1989-04-01,0.5,CHHAT003-OW,25.252222,80.067778
1989-05-01,0.1,CHHAT003-OW,25.252222,80.067778
1989-06-01,307.40000000000003,CHHAT003-OW,25.252222,80.067778
1989-07-01,286.1,CHHAT003-OW,25.252222,80.067778
1989-08-01,213.4,CHHAT003-OW,25.252222,80.067778
1989-09-01,92.8,CHHAT003-OW,25.252222,80.067778
1989-10-01,1.4000000000000001,CHHAT003-OW,25.252222,80.067778
1989-11-01,1.5,CHHAT003-OW,25.252222,80.067778
1989-12-01,40.4,CHHAT003-OW,25.252222,80.067778
1990-01-01,0.5,CHHAT003-OW,25.252222,80.067778
1990-02-01,48.49999999999999,CHHAT003-OW,25.252222,80.067778
1990-03-01,5.6,CHHAT003-OW,25.252222,80.067778
1990-04-01,2.5,CHHAT003-OW,25.252222,80.067778
1990-05-01,10.0,CHHAT003-OW,25.252222,80.067778
1990-06-01,252.2,CHHAT003-OW,25.252222,80.067778
1990-07-01,316.0,CHHAT003-OW,25.252222,80.067778
1990-08-01,276.7,CHHAT003-OW,25.252222,80.067778
1990-09-01,270.7,CHHAT003-OW,25.252222,80.067778
1990-10-01,8.7,CHHAT003-OW,25.252222,80.067778
1990-11-01,0.4,CHHAT003-OW,25.252222,80.067778
1990-12-01,11.299999999999999,CHHAT003-OW,25.252222,80.067778
1991-01-01,17.3,CHHAT003-OW,25.252222,80.067778
1991-02-01,14.000000000000002,CHHAT003-OW,25.252222,80.067778
1991-03-01,10.8,CHHAT003-OW,25.252222,80.067778
1991-04-01,0.9,CHHAT003-OW,25.252222,80.067778
1991-05-01,2.3,CHHAT003-OW,25.252222,80.067778
1991-06-01,33.1,CHHAT003-OW,25.252222,80.067778
1991-07-01,240.3,CHHAT003-OW,25.252222,80.067778
1991-08-01,526.1,CHHAT003-OW,25.252222,80.067778
1991-09-01,120.8,CHHAT003-OW,25.252222,80.067778
1991-10-01,0.0,CHHAT003-OW,25.252222,80.067778
1991-11-01,1.3,CHHAT003-OW,25.252222,80.067778
1991-12-01,26.0,CHHAT003-OW,25.252222,80.067778
1992-01-01,2.1,CHHAT003-OW,25.252222,80.067778
1992-02-01,0.0,CHHAT003-OW,25.252222,80.067778
1992-03-01,2.4000000000000004,CHHAT003-OW,25.252222,80.067778
1992-04-01,0.6,CHHAT003-OW,25.252222,80.067778
1992-05-01,5.2,CHHAT003-OW,25.252222,80.067778
1992-06-01,10.1,CHHAT003-OW,25.252222,80.067778
1992-07-01,197.5,CHHAT003-OW,25.252222,80.067778
1992-08-01,388.5,CHHAT003-OW,25.252222,80.067778
1992-09-01,203.0,CHHAT003-OW,25.252222,80.067778
1992-10-01,24.099999999999998,CHHAT003-OW,25.252222,80.067778
1992-11-01,0.6,CHHAT003-OW,25.252222,80.067778
1992-12-01,0.0,CHHAT003-OW,25.252222,80.067778
1993-01-01,1.5999999999999999,CHHAT003-OW,25.252222,80.067778
1993-02-01,17.1,CHHAT003-OW,25.252222,80.067778
1993-03-01,6.300000000000001,CHHAT003-OW,25.252222,80.067778
1993-04-01,3.1999999999999997,CHHAT003-OW,25.252222,80.067778
1993-05-01,4.2,CHHAT003-OW,25.252222,80.067778
1993-06-01,134.4,CHHAT003-OW,25.252222,80.067778
1993-07-01,160.1,CHHAT003-OW,25.252222,80.067778
1993-08-01,118.4,CHHAT003-OW,25.252222,80.067778
1993-09-01,326.9,CHHAT003-OW,25.252222,80.067778
1993-10-01,1.3,CHHAT003-OW,25.252222,80.067778
1993-11-01,0.0,CHHAT003-OW,25.252222,80.067778
1993-12-01,0.0,CHHAT003-OW,25.252222,80.067778
1994-01-01,37.9,CHHAT003-OW,25.252222,80.067778
1994-02-01,35.699999999999996,CHHAT003-OW,25.252222,80.067778
1994-03-01,0.0,CHHAT003-OW,25.252222,80.067778
1994-04-01,6.800000000000001,CHHAT003-OW,25.252222,80.067778
1994-05-01,2.1,CHHAT003-OW,25.252222,80.067778
1994-06-01,127.3,CHHAT003-OW,25.252222,80.067778
1994-07-01,290.7,CHHAT003-OW,25.252222,80.067778
1994-08-01,253.6,CHHAT003-OW,25.252222,80.067778
1994-09-01,74.7,CHHAT003-OW,25.252222,80.067778
1994-10-01,4.7,CHHAT003-OW,25.252222,80.067778
1994-11-01,0.0,CHHAT003-OW,25.252222,80.067778
1994-12-01,0.0,CHHAT003-OW,25.252222,80.067778
1995-01-01,40.9,CHHAT003-OW,25.252222,80.067778
1995-02-01,6.5,CHHAT003-OW,25.252222,80.067778
1995-03-01,14.5,CHHAT003-OW,25.252222,80.067778
1995-04-01,1.7000000000000002,CHHAT003-OW,25.252222,80.067778
1995-05-01,2.1999999999999997,CHHAT003-OW,25.252222,80.067778
1995-06-01,43.1,CHHAT003-OW,25.252222,80.067778
1995-07-01,189.5,CHHAT003-OW,25.252222,80.067778
1995-08-01,543.1,CHHAT003-OW,25.252222,80.067778
1995-09-01,161.9,CHHAT003-OW,25.252222,80.067778
1995-10-01,0.7,CHHAT003-OW,25.252222,80.067778
1995-11-01,0.0,CHHAT003-OW,25.252222,80.067778
1995-12-01,18.4,CHHAT003-OW,25.252222,80.067778
1996-01-01,31.5,CHHAT003-OW,25.252222,80.067778
1996-02-01,35.4,CHHAT003-OW,25.252222,80.067778
1996-03-01,10.200000000000001,CHHAT003-OW,25.252222,80.067778
1996-04-01,4.3999999999999995,CHHAT003-OW,25.252222,80.067778
1996-05-01,1.2,CHHAT003-OW,25.252222,80.067778
1996-06-01,34.3,CHHAT003-OW,25.252222,80.067778
1996-07-01,275.0,CHHAT003-OW,25.252222,80.067778
1996-08-01,325.1,CHHAT003-OW,25.252222,80.067778
1996-09-01,165.10000000000002,CHHAT003-OW,25.252222,80.067778
1996-10-01,78.0,CHHAT003-OW,25.252222,80.067778
1996-11-01,0.0,CHHAT003-OW,25.252222,80.067778
1996-12-01,0.0,CHHAT003-OW,25.252222,80.067778
1997-01-01,3.1,CHHAT003-OW,25.252222,80.067778
1997-02-01,0.0,CHHAT003-OW,25.252222,80.067778
1997-03-01,1.3,CHHAT003-OW,25.252222,80.067778
1997-04-01,13.399999999999999,CHHAT003-OW,25.252222,80.067778
1997-05-01,6.7,CHHAT003-OW,25.252222,80.067778
1997-06-01,74.4,CHHAT003-OW,25.252222,80.067778
1997-07-01,394.3,CHHAT003-OW,25.252222,80.067778
1997-08-01,336.8,CHHAT003-OW,25.252222,80.067778
1997-09-01,125.6,CHHAT003-OW,25.252222,80.067778
1997-10-01,59.4,CHHAT003-OW,25.252222,80.067778
1997-11-01,35.5,CHHAT003-OW,25.252222,80.067778
1997-12-01,67.4,CHHAT003-OW,25.252222,80.067778
1998-01-01,0.7999999999999999,CHHAT003-OW,25.252222,80.067778
1998-02-01,1.8,CHHAT003-OW,25.252222,80.067778
1998-03-01,23.4,CHHAT003-OW,25.252222,80.067778
1998-04-01,8.7,CHHAT003-OW,25.252222,80.067778
1998-05-01,8.6,CHHAT003-OW,25.252222,80.067778
1998-06-01,70.6,CHHAT003-OW,25.252222,80.067778
1998-07-01,327.4,CHHAT003-OW,25.252222,80.067778
1998-08-01,237.70000000000002,CHHAT003-OW,25.252222,80.067778
1998-09-01,90.5,CHHAT003-OW,25.252222,80.067778
1998-10-01,12.8,CHHAT003-OW,25.252222,80.067778
1998-11-01,6.1,CHHAT003-OW,25.252222,80.067778
1998-12-01,0.0,CHHAT003-OW,25.252222,80.067778
1999-01-01,2.3000000000000003,CHHAT003-OW,25.252222,80.067778
1999-02-01,25.6,CHHAT003-OW,25.252222,80.067778
1999-03-01,0.0,CHHAT003-OW,25.252222,80.067778
1999-04-01,0.4,CHHAT003-OW,25.252222,80.067778
1999-05-01,3.0,CHHAT003-OW,25.252222,80.067778
1999-06-01,55.7,CHHAT003-OW,25.252222,80.067778
1999-07-01,292.40000000000003,CHHAT003-OW,25.252222,80.067778
1999-08-01,201.4,CHHAT003-OW,25.252222,80.067778
1999-09-01,261.5,CHHAT003-OW,25.252222,80.067778
1999-10-01,52.7,CHHAT003-OW,25.252222,80.067778
1999-11-01,0.1,CHHAT003-OW,25.252222,80.067778
1999-12-01,0.0,CHHAT003-OW,25.252222,80.067778
2000-01-01,0.4,CHHAT003-OW,25.252222,80.067778
2000-02-01,0.30000000000000004,CHHAT003-OW,25.252222,80.067778
2000-03-01,0.0,CHHAT003-OW,25.252222,80.067778
2000-04-01,1.2,CHHAT003-OW,25.252222,80.067778
2000-05-01,47.0,CHHAT003-OW,25.252222,80.067778
2000-06-01,188.2,CHHAT003-OW,25.252222,80.067778
2000-07-01,256.2,CHHAT003-OW,25.252222,80.067778
2000-08-01,145.6,CHHAT003-OW,25.252222,80.067778
2000-09-01,51.2,CHHAT003-OW,25.252222,80.067778
2000-10-01,0.0,CHHAT003-OW,25.252222,80.067778
2000-11-01,0.1,CHHAT003-OW,25.252222,80.067778
2000-12-01,2.5,CHHAT003-OW,25.252222,80.067778
2001-01-01,0.5,CHHAT003-OW,25.252222,80.067778
2001-02-01,2.5,CHHAT003-OW,25.252222,80.067778
2001-03-01,1.9,CHHAT003-OW,25.252222,80.067778
2001-04-01,13.5,CHHAT003-OW,25.252222,80.067778
2001-05-01,19.7,CHHAT003-OW,25.252222,80.067778
2001-06-01,296.6,CHHAT003-OW,25.252222,80.067778
2001-07-01,335.0,CHHAT003-OW,25.252222,80.067778
2001-08-01,154.1,CHHAT003-OW,25.252222,80.067778
2001-09-01,40.8,CHHAT003-OW,25.252222,80.067778
2001-10-01,92.2,CHHAT003-OW,25.252222,80.067778
2001-11-01,2.4000000000000004,CHHAT003-OW,25.252222,80.067778
2001-12-01,0.0,CHHAT003-OW,25.252222,80.067778
2002-01-01,14.799999999999999,CHHAT003-OW,25.252222,80.067778
2002-02-01,17.4,CHHAT003-OW,25.252222,80.067778
2002-03-01,0.1,CHHAT003-OW,25.252222,80.067778
2002-04-01,0.5,CHHAT003-OW,25.252222,80.067778
2002-05-01,8.5,CHHAT003-OW,25.252222,80.067778
2002-06-01,49.0,CHHAT003-OW,25.252222,80.067778
2002-07-01,96.6,CHHAT003-OW,25.252222,80.067778
2002-08-01,333.3,CHHAT003-OW,25.252222,80.067778
2002-09-01,143.0,CHHAT003-OW,25.252222,80.067778
2002-10-01,33.300000000000004,CHHAT003-OW,25.252222,80.067778
2002-11-01,6.8,CHHAT003-OW,25.252222,80.067778
2002-12-01,18.7,CHHAT003-OW,25.252222,80.067778
2003-01-01,13.100000000000001,CHHAT003-OW,25.252222,80.067778
2003-02-01,25.8,CHHAT003-OW,25.252222,80.067778
2003-03-01,4.3999999999999995,CHHAT003-OW,25.252222,80.067778
2003-04-01,1.6,CHHAT003-OW,25.252222,80.067778
2003-05-01,3.5,CHHAT003-OW,25.252222,80.067778
2003-06-01,83.89999999999999,CHHAT003-OW,25.252222,80.067778
2003-07-01,340.8,CHHAT003-OW,25.252222,80.067778
2003-08-01,222.6,CHHAT003-OW,25.252222,80.067778
2003-09-01,420.2,CHHAT003-OW,25.252222,80.067778
2003-10-01,0.8,CHHAT003-OW,25.252222,80.067778
2003-11-01,0.0,CHHAT003-OW,25.252222,80.067778
2003-12-01,15.0,CHHAT003-OW,25.252222,80.067778
2004-01-01,46.400000000000006,CHHAT003-OW,25.252222,80.067778
2004-02-01,0.0,CHHAT003-OW,25.252222,80.067778
2004-03-01,0.0,CHHAT003-OW,25.252222,80.067778
2004-04-01,5.6,CHHAT003-OW,25.252222,80.067778
2004-05-01,0.3,CHHAT003-OW,25.252222,80.067778
2004-06-01,139.1,CHHAT003-OW,25.252222,80.067778
2004-07-01,232.70000000000002,CHHAT003-OW,25.252222,80.067778
2004-08-01,214.1,CHHAT003-OW,25.252222,80.067778
2004-09-01,169.1,CHHAT003-OW,25.252222,80.067778
2004-10-01,6.3,CHHAT003-OW,25.252222,80.067778
2004-11-01,1.5,CHHAT003-OW,25.252222,80.067778
2004-12-01,0.0,CHHAT003-OW,25.252222,80.067778
2005-01-01,16.0,CHHAT003-OW,25.252222,80.067778
2005-02-01,0.5,CHHAT003-OW,25.252222,80.067778
2005-03-01,32.5,CHHAT003-OW,25.252222,80.067778
2005-04-01,2.2,CHHAT003-OW,25.252222,80.067778
2005-05-01,2.7,CHHAT003-OW,25.252222,80.067778
2005-06-01,113.2,CHHAT003-OW,25.252222,80.067778
2005-07-01,405.3,CHHAT003-OW,25.252222,80.067778
2005-08-01,98.4,CHHAT003-OW,25.252222,80.067778
2005-09-01,150.20000000000002,CHHAT003-OW,25.252222,80.067778
2005-10-01,5.9,CHHAT003-OW,25.252222,80.067778
2005-11-01,0.0,CHHAT003-OW,25.252222,80.067778
2005-12-01,4.3,CHHAT003-OW,25.252222,80.067778
2006-01-01,0.0,CHHAT003-OW,25.252222,80.067778
2006-02-01,0.0,CHHAT003-OW,25.252222,80.067778
2006-03-01,44.199999999999996,CHHAT003-OW,25.252222,80.067778
2006-04-01,3.0,CHHAT003-OW,25.252222,80.067778
2006-05-01,6.8,CHHAT003-OW,25.252222,80.067778
2006-06-01,65.1,CHHAT003-OW,25.252222,80.067778
2006-07-01,271.1,CHHAT003-OW,25.252222,80.067778
2006-08-01,180.7,CHHAT003-OW,25.252222,80.067778
2006-09-01,46.8,CHHAT003-OW,25.252222,80.067778
2006-10-01,4.1,CHHAT003-OW,25.252222,80.067778
2006-11-01,1.4000000000000001,CHHAT003-OW,25.252222,80.067778
2006-12-01,0.0,CHHAT003-OW,25.252222,80.067778
2007-01-01,0.0,CHHAT003-OW,25.252222,80.067778
2007-02-01,75.1,CHHAT003-OW,25.252222,80.067778
2007-03-01,2.0,CHHAT003-OW,25.252222,80.067778
2007-04-01,3.3,CHHAT003-OW,25.252222,80.067778
2007-05-01,3.4,CHHAT003-OW,25.252222,80.067778
2007-06-01,66.5,CHHAT003-OW,25.252222,80.067778
2007-07-01,166.8,CHHAT003-OW,25.252222,80.067778
2007-08-01,255.1,CHHAT003-OW,25.252222,80.067778
2007-09-01,143.6,CHHAT003-OW,25.252222,80.067778
2007-10-01,0.5,CHHAT003-OW,25.252222,80.067778
2007-11-01,0.0,CHHAT003-OW,25.252222,80.067778
2007-12-01,3.0,CHHAT003-OW,25.252222,80.067778
2008-01-01,0.8,CHHAT003-OW,25.252222,80.067778
2008-02-01,1.9,CHHAT003-OW,25.252222,80.067778
2008-03-01,1.2,CHHAT003-OW,25.252222,80.067778
2008-04-01,5.0,CHHAT003-OW,25.252222,80.067778
2008-05-01,5.1,CHHAT003-OW,25.252222,80.067778
2008-06-01,485.1,CHHAT003-OW,25.252222,80.067778
2008-07-01,357.6,CHHAT003-OW,25.252222,80.067778
2008-08-01,282.2,CHHAT003-OW,25.252222,80.067778
2008-09-01,139.0,CHHAT003-OW,25.252222,80.067778
2008-10-01,3.3,CHHAT003-OW,25.252222,80.067778
2008-11-01,3.7,CHHAT003-OW,25.252222,80.067778
2008-12-01,0.0,CHHAT003-OW,25.252222,80.067778
2009-01-01,9.2,CHHAT003-OW,25.252222,80.067778
2009-02-01,0.3,CHHAT003-OW,25.252222,80.067778
2009-03-01,5.3,CHHAT003-OW,25.252222,80.067778
2009-04-01,10.5,CHHAT003-OW,25.252222,80.067778
2009-05-01,5.5,CHHAT003-OW,25.252222,80.067778
2009-06-01,35.9,CHHAT003-OW,25.252222,80.067778
2009-07-01,236.1,CHHAT003-OW,25.252222,80.067778
2009-08-01,123.4,CHHAT003-OW,25.252222,80.067778
2009-09-01,134.5,CHHAT003-OW,25.252222,80.067778
2009-10-01,120.2,CHHAT003-OW,25.252222,80.067778
2009-11-01,56.1,CHHAT003-OW,25.252222,80.067778
2009-12-01,3.8,CHHAT003-OW,25.252222,80.067778
2010-01-01,3.9000000000000004,CHHAT003-OW,25.252222,80.067778
2010-02-01,32.2,CHHAT003-OW,25.252222,80.067778
2010-03-01,0.0,CHHAT003-OW,25.252222,80.067778
2010-04-01,1.6,CHHAT003-OW,25.252222,80.067778
2010-05-01,3.6,CHHAT003-OW,25.252222,80.067778
2010-06-01,13.2,CHHAT003-OW,25.252222,80.067778
2010-07-01,267.8,CHHAT003-OW,25.252222,80.067778
2010-08-01,265.2,CHHAT003-OW,25.252222,80.067778
2010-09-01,171.5,CHHAT003-OW,25.252222,80.067778
2010-10-01,19.3,CHHAT003-OW,25.252222,80.067778
2010-11-01,20.1,CHHAT003-OW,25.252222,80.067778
2010-12-01,2.3000000000000003,CHHAT003-OW,25.252222,80.067778
